정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
금복주건너,Kumbokju Co Ltd,대구광역시,달서구,장기동,128.5071499,35.84175573,3,564+655+달서1
금복주앞,Kumbokju Co Ltd,대구광역시,달서구,장기동,128.507405,35.84285667,3,564+655+달서1
내일교회건너,Naeil Church,대구광역시,달서구,장기동,128.5157983,35.83888333,1,성서1
내일교회앞,Naeil Church,대구광역시,달서구,장기동,128.515925,35.83888333,1,성서1-1
장동초등학교앞,Jangdong Elementary School,대구광역시,달서구,장기동,128.5329017,35.84364237,2,518+달서2
본리초교네거리2,Bolli Elementary School Junction,대구광역시,달서구,장기동,128.5353872,35.84346467,2,518+달서2
장기초록나라앞,Janggi Choroknara,대구광역시,달서구,장기동,128.5305867,35.84486667,4,518+805+달서3+서구2
장동초등학교건너,Jangdong Elementary School,대구광역시,달서구,장기동,128.5319953,35.8434952,2,518+달서2
대구반도체마이스터고등학교 앞,Daegu Semiconductor  Meister High School,대구광역시,달서구,장기동,128.5305681,35.84731637,4,518+805+달서3+서구2
장기초등학교,Janggi Elementary School,대구광역시,달서구,장기동,128.5283167,35.84482167,1,805
한국타이어건너,Hankook Tires Co Ltd,대구광역시,달서구,장기동,128.5157983,35.84255167,1,성서1
한국타이어,Hankook Tires Co Ltd,대구광역시,달서구,장기동,128.515925,35.84247667,1,성서1-1
이곡역(2번출구),Igok Station,대구광역시,달서구,장기동,128.5157346,35.848643,1,성서1
이곡역(3번출구),Igok Station,대구광역시,달서구,장기동,128.5158787,35.84861835,1,성서1-1
영남네오빌비스타,Yeongnam Neovill Vista,대구광역시,달서구,장기동,128.5326233,35.841945,1,805
장기파랑새마을앞,Janggi Parangsae-maeul,대구광역시,달서구,장기동,128.5280217,35.84524667,2,805+성서3
장기영남네오빌,Janggi Yeongnam Neovil,대구광역시,달서구,장기동,128.5277917,35.84795667,1,성서3
장기초록나라건너,Janggi Choroknara,대구광역시,달서구,장기동,128.530765,35.845477,5,518+805+달서3+서구2+성서3
대구반도체마이스터고등학교 건너,Daegu Semiconductor  Meister High School,대구광역시,달서구,장기동,128.530804,35.84787835,3,달서3+서구2+성서3
용산역,Yongsan Station,대구광역시,달서구,장기동,128.5278872,35.84795997,1,805
장기초등학교앞,Janggi Elementary School,대구광역시,달서구,장기동,128.5277439,35.84365835,2,805+성서3
장기초등학교건너,Janggi Elementary School,대구광역시,달서구,장기동,128.5273621,35.8435119,1,성서3
대구반도체마이스터고등학교 남편,Daegu Semiconductor  Meister High School,대구광역시,달서구,장기동,128.5293395,35.8467587,1,805
달서아트센터앞,Dalseo Arts Center,대구광역시,달서구,장기동,128.5237133,35.84331833,2,805+성서3
달서아트센터건너,Dalseo Arts Center,대구광역시,달서구,장기동,128.5238175,35.84354993,2,805+성서3
대구물류터미널건너,Daegu Logistic Terminal,대구광역시,달서구,장기동,128.518775,35.83665333,2,156+564
서남시장앞1,Seonam Market,대구광역시,달서구,죽전동,128.545365,35.85341,5,250+405+425+503+504
대구과학기술고등학교건너,Daegu Science Technology High School,대구광역시,달서구,죽전동,128.5476232,35.85567937,3,405+726+남구2
죽전동 행정복지센터건너,Jukjeon-dong Community Service Center,대구광역시,달서구,죽전동,128.5372165,35.85719213,3,320+503+504
죽전동 행정복지센터앞,Jukjeon-dong Community Service Center,대구광역시,달서구,죽전동,128.5375325,35.85642997,3,320+503+504
죽전119안전센터앞,Jukjeon 119 Center,대구광역시,달서구,죽전동,128.5374336,35.8523668,4,320+503+504+급행8
죽전그린빌앞,Jukjeon Greenvil,대구광역시,달서구,죽전동,128.5341617,35.85872167,4,503+504+523+서구2
죽전네거리2,Jukjeon (4) Junction,대구광역시,달서구,죽전동,128.5354417,35.85007167,7,250+405+425+509+527+달서5+성서2
구병원건너,Goo hospital,대구광역시,달서구,죽전동,128.542035,35.85221,7,250+405+425+503+504+509+527
서남시장앞2,Seonam Market,대구광역시,달서구,죽전동,128.546265,35.85376167,2,509+527
죽전119안전센터건너,Jukjeon 119 Center,대구광역시,달서구,죽전동,128.537157,35.853542,3,320+503+504
죽전역(1번출구),Jukjeon Station,대구광역시,달서구,죽전동,128.5370754,35.85122102,2,320+급행8
월배역(4번출구),Wolbae Station,대구광역시,달서구,진천동,128.531805,35.816915,6,650+651+836+급행8+달서5+달서6
월배초등학교건너,Wolbae Elementary School,대구광역시,달서구,진천동,128.52803,35.81498,5,650+651+836+달서5+달서6
월배시장건너,Wolbae Market,대구광역시,달서구,진천동,128.5270276,35.81488673,5,650+651+836+달서5+달서6
월배시장앞,Wolbae Market,대구광역시,달서구,진천동,128.5259083,35.814385,5,650+651+836+달서5+달서6
이마트월배점앞,E-Mart Wolbae Branch,대구광역시,달서구,진천동,128.5233033,35.81580833,3,306+609+623
이마트월배점건너,E-Mart Wolbae Branch,대구광역시,달서구,진천동,128.523215,35.81567667,3,306+609+623
진천역(1번출구),Jincheon Station,대구광역시,달서구,진천동,128.5218267,35.813725,8,609+623+650+651+836+급행8+급행8-1+달서5
진천역(2번출구),Jincheon Station,대구광역시,달서구,진천동,128.5210867,35.81348,10,609+623+650+651+836+급행8+급행8-1+달서5+성서1+성서1-1
유천교(진천초등학교건너),Yucheongyo (Bridge),대구광역시,달서구,진천동,128.516918,35.81155448,5,623+650+651+836+달서5
유천교(진천초등학교앞),Yucheongyo (Bridge),대구광역시,달서구,진천동,128.5172087,35.81147927,7,623+650+651+836+달서5+성서1+성서1-1
진천청구타운앞,Jincheon Cheonggu Town,대구광역시,달서구,진천동,128.5250353,35.81215042,4,306+달서6+성서1+성서1-1
진천청구타운건너,Jincheon Cheonggu Town,대구광역시,달서구,진천동,128.525115,35.81229167,2,306+달서6
진월초등학교건너,Jinwol Elementary School,대구광역시,달서구,진천동,128.526325,35.81008667,4,306+달서6+성서1+성서1-1
진월초등학교앞,Jinwol Elementary School,대구광역시,달서구,진천동,128.5264017,35.81005333,2,306+달서6
수목원삼성래미안1차앞,Arboretum Samsung Raemian 1-cha,대구광역시,달서구,진천동,128.517995,35.80842333,8,326+653+급행10+급행7+급행8+급행8-1+달서1+달서2
수목원삼성래미안1차건너,Arboretum Samsung Raemian 1-cha,대구광역시,달서구,진천동,128.5187736,35.80836215,11,326+653+7250+급행10+급행7+급행8+급행8-1+달서1+달서2+성서1+성서1-1
삼성래미안2차앞,Samsung Raemian 2-cha,대구광역시,달서구,진천동,128.5235783,35.80752167,6,326+653+달서1+달서2+달서3+달서5
대곡역(한라하우젠트건너),Daegok Station,대구광역시,달서구,진천동,128.512727,35.808645,4,623+653+달서5+달성1
대곡역(한라하우젠트앞),Daegok Station,대구광역시,달서구,진천동,128.5126917,35.80892667,3,623+653+달서5
삼성래미안2차건너,Samsung Raemian 2-cha,대구광역시,달서구,진천동,128.5234533,35.80797,9,326+653+7250+달서1+달서2+달서3+달서5+성서1+성서1-1
유천포스코건너,Yucheon Posco,대구광역시,달서구,진천동,128.5093867,35.81467667,10,326+655+665+7250+836+달서1+달서2+달성2+성서1+성서1-1
유천포스코앞,Yucheon Posco,대구광역시,달서구,진천동,128.5091483,35.81437167,9,326+655+665+836+달서1+달서2+달성2+성서1+성서1-1
유천교1,Yucheongyo (Bridge),대구광역시,달서구,진천동,128.5145767,35.81158333,13,326+655+665+7250+836+급행10+급행7+달서1+달서2+달성2+달성5+성서1+성서1-1
유천교2,Yucheongyo (Bridge),대구광역시,달서구,진천동,128.514222,35.811482,9,326+655+665+급행10+급행7+달서1+달서2+달성2+달성5
월배쌍용예가앞,Wolbae Ssangyong Yega Apts,대구광역시,달서구,진천동,128.5175983,35.816585,3,501+달서1+성서2
월배쌍용예가건너,Wolbae Ssangyong Yega Apts,대구광역시,달서구,진천동,128.5176517,35.81642333,3,501+달서1+성서2
월배차량기지앞,Wolbae Depot,대구광역시,달서구,진천동,128.5128394,35.81519707,4,501+609+달서1+성서2
